DATAFLOW;LAST UPDATE;freq;nrg_bal;siec;unit;geo;TIME_PERIOD;OBS_VALUE;OBS_FLAG
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;FR;2021;55833637;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;FR;2022;154171595;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2000;476750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2001;591250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2002;495250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2003;3629000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2004;3762500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2005;3772000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2006;3514500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2007;647750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2008;2000750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2009;1191000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2010;1343000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2011;1181500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2012;1324000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2013;2171750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2014;2257500;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2015;2105000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2016;2019250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2017;2596287;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2018;3719551;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2019;3099816;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2020;3005709;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2021;14701809;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;IT;2022;43947922;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2000;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2001;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2002;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2003;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2004;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2005;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2006;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2007;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2008;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2009;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2010;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2011;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2012;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2013;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2014;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2015;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2016;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2017;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2018;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2019;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2020;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2021;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;G3000;GWH;PT;2022;0.000;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2000;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2001;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2002;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2003;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2004;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2005;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2006;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2007;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2008;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2009;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2010;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2011;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2012;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2013;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2014;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2015;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2016;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2017;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2018;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2019;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2020;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2021;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;DE;2022;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2000;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2001;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2002;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2003;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2004;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2005;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2006;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2007;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2008;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2009;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2010;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2011;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2012;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2013;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2014;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2015;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2016;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2017;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2018;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2019;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2020;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2021;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;ES;2022;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2000;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2001;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2002;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2003;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2004;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2005;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2006;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2007;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2008;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2009;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2010;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2011;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2012;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2013;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2014;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2015;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2016;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2017;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2018;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2019;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2020;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2021;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;FR;2022;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2000;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2001;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2002;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2003;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2004;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2005;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2006;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2007;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2008;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2009;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2010;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2011;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2012;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2013;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2014;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2015;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2016;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2017;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2018;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2019;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2020;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2021;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;IT;2022;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2000;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2001;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2002;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2003;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2004;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2005;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2006;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2007;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2008;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2009;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2010;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2011;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2012;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2013;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2014;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2015;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2016;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2017;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2018;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2019;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2020;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2021;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;N900H;GWH;PT;2022;;z
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2000;257165611;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2001;229857250;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2002;234398472;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2003;227711410;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2004;291904669;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2005;316494374;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2006;326213211;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2007;337475997;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2008;299306827;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2009;261356773;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2010;216241453;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2011;213336366;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2012;218810910;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2013;233728048;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2014;247418122;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2015;260132305;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2016;264329703;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2017;270515086;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2018;259902659;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2019;253375093;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2020;256374647;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2021;293933798;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;DE;2022;317835815;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2000;87567694;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2001;74243944;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2002;71299389;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2003;81052389;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2004;94558667;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2005;98157417;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2006;116148333;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2007;125164889;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2008;120222194;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2009;129886972;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2010;135120222;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2011;152352056;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2012;227392306;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2013;256232917;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2014;248181361;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2015;267051111;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2016;288186167;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2017;318207806;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2018;294744139;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2019;282623472;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2020;272581132;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2021;266167238;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;ES;2022;242305623;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2000;2563665508;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2001;2512073234;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2002;2541054522;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2003;2637059995;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2004;2944487506;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2005;3152608837;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2006;3219546015;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2007;3169071373;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2008;3268946188;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2009;3214836160;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2010;3353797486;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2011;3327792036;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2012;3583276221;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2013;3607282094;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2014;3624078429;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2015;3997872711;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2016;4107952778;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2017;4162253603;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2018;4024805977;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2019;3804978427;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2020;3422809070;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2021;3741904266;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;EU27_2020;2022;3680024376;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2000;265848750;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2001;233226167;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2002;226364167;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2003;264065816;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2004;280469285;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2005;320834852;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2006;324859621;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2007;306017544;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2008;361629872;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2009;297954689;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2010;269163448;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2011;250932115;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2012;232725970;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2013;223599469;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2014;225099670;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2015;248974878;
ESTAT:NRG_BAL_C(1.0);24/5/24 23:00;A;EXP;O4000XBIO;GWH;FR;2016;242837196;
